what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376805949850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376805950755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376805951673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376805953156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806118753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806120701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806127604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806193414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806194257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806196121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806213059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806232658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806233531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806234362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806235211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806236191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806237034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806237916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806238737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806240393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806299642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806326982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376806352775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376808673587
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1376808680477
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1376808683583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1376808692985
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1376808702660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1376808702856
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1376808703249
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1376808705071
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1376808711922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1376808714007
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1376808714888
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1376808716691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1376808717450
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1376808717859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376808718805
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1376808723712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1376808736363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1376808740426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376808744352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376808745394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376808746871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376808747662
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1376808747690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376808748235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376808749680
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1376808753235
started,bundle,org.python.pydev.debug,2.7.0.2013032300,"org.python.pydev.debug",1376808753344
started,bundle,com.aptana.console,3.0.0.1365900908,"com.aptana.console",1376808754513
started,bundle,com.aptana.interactive_console,2.7.0.2013032300,"com.aptana.interactive_console",1376808755686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376808775017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376810812624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376810813329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376811394453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376811397445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376811398790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1376811401085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376811406425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376811411202
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1376811411595
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1376811411666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376811411910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376811413548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376811415335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1376811416631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376811418834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376811897595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376812424300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376815704909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376839060361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376840018752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376840020346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841458326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841462084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841465520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841468233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841511570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841512946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841601548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841602463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841604980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841624181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376841627365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376844067869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376844071673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376844325563
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1376844339353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1376844349328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1376844360370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376844367498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376844367667
started,bundle,org.eclipse.mylyn.java.tasks,3.8.4.v20130429-0100,"org.eclipse.mylyn.java.tasks",1376844378415
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1376844386564
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1376844386622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1376844397854
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1376844397854
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1376844400885
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1376844401975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376844402570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1376844404371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376844423291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376844429322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376844458216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376845377185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376845379073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376845380224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376845399945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376845401012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376845402016
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376845402354
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1376845404631
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1376845404668
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1376845404735
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1376845404762
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1376845404799
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1376845404843
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1376845404949
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1376845404949
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1376845404981
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1376845404996
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1376845405085
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1376845405095
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1376845405172
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1376845405301
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1376845405591
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1376845405833
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1376845405898
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1376845405898
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1376845405923
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1376845405950
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1376845406032
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1376845406117
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1376845406520
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1376845406775
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1376845407100
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1376845407185
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1376845407253
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1376845407254
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1376845407254
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1376845407272
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1376845407464
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1376845407464
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1376845407464
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.ui",1376845407464
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.core",1376845407464
stopped,bundle,org.eclipse.mylyn.commons.xmlrpc,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.xmlrpc",1376845407494
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.3.v201112061438,"org.eclipse.datatools.enablement.oda.ws.ui",1376845407533
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.3.v201112061438,"org.eclipse.datatools.enablement.oda.ws",1376845407557
stopped,bundle,org.eclipse.wst.wsdl,1.2.202.v201108230355,"org.eclipse.wst.wsdl",1376845407587
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1376845407674
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1376845407689
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1376845407755
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1376845407788
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.100.v201105030025,"org.eclipse.wst.xml.xpath.ui",1376845407816
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1376845407835
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.launching",1376845407849
stopped,bundle,org.eclipse.wst.xsl.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.launching",1376845407859
stopped,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1376845407881
stopped,bundle,org.eclipse.wst.xml.xpath.core,1.2.1.v201109010357,"org.eclipse.wst.xml.xpath.core",1376845407890
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.2.3.v201112071047,"org.eclipse.datatools.enablement.oda.xml.ui",1376845407890
stopped,bundle,org.eclipse.datatools.enablement.oda.xml,1.2.3.v201112061438,"org.eclipse.datatools.enablement.oda.xml",1376845407890
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1376845407922
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1376845407949
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1376845407986
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1376845408034
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1376845408058
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1376845408090
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.104.v201201181342,"org.eclipse.jst.pagedesigner",1376845408128
stopped,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1376845408179
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1376845408368
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.100.v201104061711,"org.eclipse.jst.jsf.standard.tagsupport",1376845408632
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.2.0.v20100308,"org.eclipse.jst.pagedesigner.jsp.core",1376845408707
stopped,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1376845408858
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1376845409030
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1376845409048
stopped,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1376845409089
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1376845409117
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.ui,1.1.0.v201105110000,"org.eclipse.jpt.jaxb.eclipselink.ui",1376845409137
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1376845409137
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.0.1.v201108080010,"org.eclipse.jpt.jpa.eclipselink.ui",1376845409237
stopped,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1376845409237
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1376845409296
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.601.v201201261600,"org.eclipse.jst.ejb.ui",1376845409360
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1376845409360
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1376845409360
stopped,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1376845409360
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1376845409360
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1376845409400
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1376845409401
stopped,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1376845409401
stopped,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1376845409467
stopped,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1376845409507
stopped,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1376845409555
stopped,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1376845409769
stopped,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1376845409842
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.core,1.0.0.v201105180000,"org.eclipse.jpt.jaxb.eclipselink.core",1376845409858
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.core,2.0.2.v201111103010,"org.eclipse.jpt.jpa.eclipselink.core",1376845409960
stopped,bundle,org.eclipse.jpt.common.eclipselink.core,1.0.1.v201108080010,"org.eclipse.jpt.common.eclipselink.core",1376845410015
stopped,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1376845410015
stopped,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1376845410015
stopped,bundle,org.eclipse.jpt.common.ui,1.0.1.v201201260000,"org.eclipse.jpt.common.ui",1376845410060
stopped,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1376845410060
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1376845410108
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1376845410146
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.200.v200909290826,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1376845410168
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotation.model,1.1.300.v201003112036,"org.eclipse.jst.j2ee.ejb.annotation.model",1376845410187
stopped,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1376845410228
stopped,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1376845410244
stopped,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1376845410282
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.401.v201108230518,"org.eclipse.jst.ws.jaxrs.ui",1376845410301
